text,labels
"interessos principals: gastronomia, receptes, cuinar. hobbies: gastronomia, receptes, cuinar. interessos: gastronomia, receptes, cuinar. wishlist productes: ganivet de cuina, paella antiadherent, motlle silicona. tags rellevants: cuina, receptes, estris, idea. descripcions productes: accessoris per cuinar millor. pressupost orientatiu: 75",cooking_tools
"domòtica, BTT. coses que li agraden: llum bicicleta, gorra, sensor de moviment, bidó ciclisme, espelma, altaveu intel·ligent, caixa sorpresa. tags rellevants: domòtica, automatització, cumple, bicicleta, barat, BTT, accessori, bici, smart home, ciclisme. accessoris per bicicleta, dispositius per a la llar intel·ligent",tech_smart_home
"interessos principals: mòbils, fotografia mòbil. hobbies: mòbils, fotografia mòbil. interessos: mòbils, fotografia mòbil. wishlist productes: carregador ràpid, funda mòbil, cable USB-C, protector de pantalla, suport de mòbil. tags rellevants: usb-c, mòbil. descripcions productes: complements per carregar i protegir el mòbil, accessoris per al telèfon. pressupost orientatiu: 50",tech_mobile
"interessos principals: setup gaming, videojocs, PC. hobbies: setup gaming, videojocs, PC. interessos: setup gaming, videojocs, PC. wishlist productes: comandament bluetooth, teclat gaming, ratolí gaming, caixa sorpresa. tags rellevants: perifèrics, setup. descripcions productes: accessoris per millorar el setup de joc, perifèrics per jugar millor. pressupost orientatiu: 50",gaming_accessories
"interessos principals: muntanya, senderisme, trekking, excursions. descripcions wishlist: equipament per caminar per muntanya. wishlist productes: bastons de senderisme, botes de muntanya, motxilla trekking, jaqueta impermeable. pressupost orientatiu: 15",outdoor_hiking
"tecnologia, estudiar, te, cafè. coses que li agraden: xocolata artesanal, pack sorpresa, pack gourmet, alfombreta XXL, bossa petita, oli d'oliva premium. tags rellevants: oficina, menjar, delicatessen, setup. millorar el setup de treball, perifèrics per jugar millor","gaming_accessories,tech_productivity"
"interessos: estil, accessoris, roba, outfits, moda. wishlist títols: cumple. wishlist productes: cinturó, cartera, jaqueta, dessuadora, pantalons, jersei, detall personalitzat. tags rellevants: roba, outfit, bossa, accessori, moda, complement. descripcions productes: accessoris personals, peces de roba que m'agraden","fashion_clothing,fashion_accessories"
"música, trekking, àudio. coses que li agraden: bastons de senderisme, ganivet de cuina, espelma, altaveu portàtil, mitjons. tags rellevants: trekking, amazon, cuina, muntanya, cumple, bluetooth, audio, barat. idees de sneakers","fashion_sneakers,outdoor_hiking,tech_audio"
"hobbies: rutes, viatjar, escapades, road trips. wishlist productes: organitzador de maleta, mapa rascable, motxilla de viatge, adaptador universal, caixa sorpresa. tags rellevants: viatge, escapada. pressupost orientatiu: 100",outdoor_travel
"accessoris, instagram, bàsquet, esport, estil, moda, equip. coses que li agraden: bufanda equip, bufanda, barret, bossa petita, entrada partit, cartera, gorra, samarreta del Barça, pack sorpresa, bossa. tags rellevants: partit, bossa, moda, complement, accessori. ","sports_team,fashion_accessories"
"interessos principals: novel·la gràfica, còmic, anime, manga. wishlist títols: coses que m'agraden. wishlist productes: volum manga, novel·la gràfica, manga Berserk, llibre pendent, còmic Marvel. tags rellevants: . descripcions productes: còmics i manga pendents, novel·les gràfiques. pressupost orientatiu: 20",books_comics
"hobbies: rutines, bàsquet, equip, futbol. interessos: rutines, bàsquet, equip, futbol. productes: pilota futbol, bufanda equip, sals de bany, samarreta del Barça, set skincare, kit autocura. tags: futbol, equip, amazon. notes: ",sports_team
"hobbies: fandom, videojocs. interessos: fandom, videojocs. productes: tassa videojocs, samarreta Zelda, dessuadora Playstation, tassa amistat, pòster gaming, bossa petita. tags: merch, samarreta. notes: ",gaming_merch
"interessos principals: mòbils, gaming. wishlist títols: coses que m'agraden, llista regals. wishlist productes: dessuadora Playstation, pòster gaming, suport de mòbil, cable USB-C, samarreta Zelda, funda mòbil, tassa videojocs, carregador ràpid. tags rellevants: gaming, usb-c, mòbil, smartphone, merch, casa, carregador. descripcions productes: . pressupost orientatiu: 25",tech_mobile
"outdoor, sorpreses, amics, aventura, casa, zara, escapades romàntiques, Marvel. coses que li agraden: kayak, Funko Pop, escapada romàntica, samarreta Star Wars, figura Marvel, spa en parella, caixa sorpresa, hotel rural. tags rellevants: romàntic, regal, amic invisible, accessori, escapada, sorpresa, fandom. plans actius i diferents, marxandatge de sèries i pel·lícules","experiences_romantic,experiences_adventure,entertainment_merch"
"interessos principals: muntanya, música, tocar música, guitarra, manualitats random, piano. wishlist títols: cumple, aniversari. wishlist productes: bastons de senderisme, suport guitarra, motxilla trekking, jaqueta impermeable, llibre pendent, pues guitarra, afinador, partitures, botes de muntanya. tags rellevants: . descripcions productes: material per instruments, material per fer excursions. pressupost orientatiu: 50","music_instruments,outdoor_hiking"
"interessos principals: ioga, fitness, pilates, salut. hobbies: ioga, fitness, pilates, salut. interessos: ioga, fitness, pilates, salut. wishlist productes: estoreta ioga, bloc ioga, rodet massatge. tags rellevants: salut, pilates, ioga, fitness. descripcions productes: material per cuidar el cos, benestar actiu. pressupost orientatiu: 40",wellbeing_fitness
"interessos: muntanya, camping, natura. wishlist títols: cumple. wishlist productes: jaqueta impermeable, motxilla trekking, bastons de senderisme, organitzador. tags rellevants: tenda, camping, acampada. descripcions productes: material per acampar","outdoor_hiking,outdoor_camping"
"hobbies: gastronomia, te, cafè. wishlist productes: pack gourmet, tast de vins, cafè especialitat, sopar degustació, brunch especial, xocolata artesanal, classe de cuina. tags rellevants: gastronomia, tast, cafè, casa. pressupost orientatiu: 100","cooking_gourmet,experiences_food"
"interessos: salut, fitness, ioga. wishlist títols: idees nadal, cumple, idees regal. wishlist productes: ampolla fitness, bloc ioga, rodet massatge. tags rellevants: salut, pilates, fitness, ioga. descripcions productes: material per cuidar el cos, benestar actiu",wellbeing_fitness
"wishlist productes: dessuadora Playstation, mini consola retro, artbook videojoc, altaveu intel·ligent, amiibo, samarreta Zelda. descripcions wishlist: llistat provisional amb idees variades, producte pendent de revisar, opcio flexible dins del pressupost, dispositius per a la llar intel·ligent. interessos principals: zara, fandom, instagram, casa intel·ligent, tecnologia. pressupost orientatiu: 15","gaming_collectibles,tech_smart_home"
"interessos principals: anime, fandom, Star Wars, cinema. descripcions wishlist: figures i objectes de fandom, marxandatge de sèries i pel·lícules. wishlist productes: tassa Ghibli, figura Marvel, samarreta Star Wars, gorra. pressupost orientatiu: 25",entertainment_merch
"interessos principals: videojocs, fandom, gaming. hobbies: videojocs, fandom, gaming. interessos: videojocs, fandom, gaming. wishlist productes: pòster gaming, tassa videojocs, dessuadora Playstation, caixa sorpresa. tags rellevants: samarreta, gaming, regal. descripcions productes: marxandatge de videojocs. pressupost orientatiu: 100",gaming_merch
"interessos principals: casa intel·ligent, domòtica, gadgets, informàtica, tecnologia. descripcions wishlist: dispositius per a la llar intel·ligent, petits dispositius tecnològics. wishlist productes: sensor de moviment, mini impressora, localitzador bluetooth, llum intel·ligent, endoll intel·ligent, bombeta intel·ligent, altaveu intel·ligent. pressupost orientatiu: 50","tech_smart_home,tech_gadgets"
"Nintendo, regals, receptes, gastronomia, sorpreses, zara. coses que li agraden: caixa sorpresa, paella antiadherent, mini consola retro, detall personalitzat, amiibo, espelma. tags rellevants: retro, nintendo, receptes, cuina, estris, figura, col·lecció. estris de cuina útils, accessoris per cuinar millor, objectes de col·lecció relacionats amb videojocs, figures i edicions especials","cooking_tools,gaming_collectibles"
"hobbies: política, divulgació, història. wishlist productes: llibre de filosofia, assaig històric, divulgació científica, biografia, clauer. tags rellevants: divulgació, història, filosofia, assaig. pressupost orientatiu: 20",books_essays
"interessos principals: cumple, casa intel·ligent, domòtica, plans, Steam, familia, informàtica. wishlist títols: aniversari. wishlist productes: endoll intel·ligent, altaveu intel·ligent, sensor de moviment, localitzador bluetooth, DLC videojoc, joc de PS5, powerbank, smartwatch. tags rellevants: . descripcions productes: regal orientatiu per si algu no sap que comprar, dispositius per a la llar intel·ligent, jocs que vull que em regalin, gadgets útils per al dia a dia, petits dispositius tecnològics. pressupost orientatiu: 30","tech_gadgets,gaming_games,tech_smart_home"
"interessos principals: tecnologia, domòtica, casa intel·ligent. descripcions wishlist: automatitzar petites coses de casa, dispositius per a la llar intel·ligent. wishlist productes: endoll intel·ligent, bombeta intel·ligent, sensor de moviment, altaveu intel·ligent. pressupost orientatiu: 75",tech_smart_home
"hobbies: novel·les, manualitats random, anime. interessos: novel·les, manualitats random, anime. productes: còmic Marvel, thriller, manga Berserk, novel·la de ciència ficció, llibre de fantasia. tags: . notes: regal orientatiu per si algu no sap que comprar, llistat provisional amb idees variades, còmics i manga pendents, llibres pendents de llegir, novel·les gràfiques, opcio flexible dins del pressupost",books_novels
"hobbies: amics, sorpreses, complements, running. interessos: amics, sorpreses, complements, running. productes: targeta regal, anell senzill, ronyonera esportiva, collaret, espelma. tags: arracades, regal, sabatilles, córrer, running, trail, collaret. notes: complements personals, material de running, equipament per sortir a córrer, joieria senzilla",fashion_jewelry
"hobbies: Steam, videojocs. wishlist productes: joc de Nintendo Switch, Hollow Knight Silksong, mini impressora, powerbank, DLC videojoc, llum intel·ligent. tags rellevants: switch, ps5. pressupost orientatiu: 20","gaming_games,tech_gadgets"
"interessos principals: running, córrer. hobbies: running, córrer. interessos: running, córrer. wishlist productes: armilla running, mitjons tècnics, ronyonera esportiva. tags rellevants: córrer, sabatilles, running, nadal. descripcions productes: equipament per sortir a córrer. pressupost orientatiu: 40",sports_running
"interessos principals: adrenalina, consoles. wishlist títols: idees regal, coses que m'agraden. wishlist productes: tast de vins, kayak, Hollow Knight Silksong, joc de Nintendo Switch, bateig escalada, detall personalitzat. tags rellevants: . descripcions productes: producte pendent de revisar, novetats per consola i PC, llistat provisional amb idees variades, idees per a l aniversari, plans actius i diferents. pressupost orientatiu: 20","gaming_games,experiences_adventure,experiences_food"
"interessos principals: música en directe, tecnologia, àudio, podcasts. descripcions wishlist: millorar la qualitat de so, entrades i experiències musicals, plans de música en directe. wishlist productes: DAC portàtil, abonament festival, concert acústic, micròfon USB, barra de so. pressupost orientatiu: 20","tech_audio,music_live_events"
